ERR164538	0.23444310572221233
ERR164539	0.16028848110450652
ERR164540	0.17514873602639563
ERR164541	0.17905244529202938
ERR164542	0.16544854710603912
ERR164543	0.19626947499959782
ERR164544	0.18917749529480146
ERR164545	0.16407209002904397
ERR164546	0.2243680581371204
ERR164547	0.231088947055918
ERR164548	0.21555492474700158
ERR164549	0.1838865952125431
ERR164550	0.2436330715263229
ERR164551	0.17648793803776758
ERR164552	0.22716600592223232
ERR164554	0.2320385994985102
ERR164556	0.1990477629068305
ERR164558	0.24180578096609856
ERR164559	0.20093297128911752
ERR164560	0.2719671570111397
ERR164561	0.2872858309770327
ERR164563	0.2544349680850172
ERR164565	0.2595561511688611
ERR164566	0.2656668340706889
ERR164567	0.2266367516851697
ERR164568	0.251981653458722
ERR164569	0.2734804524125427
ERR164570	0.3034500241611309
ERR164571	0.2640738066600272
ERR164573	0.28033699146026636
ERR164574	0.2357004974708842
ERR164577	0.21778039861968823
ERR164578	0.22261629417271692
ERR164579	0.22499710106985069
ERR164580	0.18699729556769462
ERR164582	0.17698110687429708
ERR164583	0.19291723062160696
ERR164584	0.18929305168258895
ERR164585	0.22768419468234788
ERR164587	0.2461238847133366
ERR164588	0.37730285334490504
ERR164589	0.07610171114879401
ERR164590	0.3121429283890346
ERR164591	0.20247784690838747
ERR164593	0.20336724006182022
ERR164594	0.23307347887267363
ERR164595	0.16441537716346757
ERR164597	0.2937651090556112
ERR164599	0.2786177488398375
ERR164600	0.09357936145879964
ERR164601	0.14811907647688274
ERR164602	0.1586442210548868
ERR164603	0.1438056891683694
ERR164604	0.17751746711076638
ERR164605	0.16903580412226152
ERR164606	0.13119069833599803
ERR164607	0.13886830206813983
ERR164608	0.14137321007131326
ERR164609	0.15033783870253437
ERR164610	0.16231134934919927
ERR164611	0.1402046179787809
ERR164612	0.15791576352549122
ERR164613	0.1307431901733456
ERR164614	0.14313024722821763
ERR164615	0.13028591798677924
ERR164616	0.13345088505787991
ERR164617	0.15305904178976865
ERR164618	0.17130818032703662
ERR164619	0.1274437593675281
ERR164620	0.14159103100336118
ERR164621	0.1287611291110435
ERR164622	0.26963772945274905
ERR164623	0.26613472410287137
ERR164624	0.22403876356684208
ERR164625	0.25966708575783115
ERR164626	0.2613860981502582
ERR164627	0.2398318627835612
ERR164628	0.2447927283850031
ERR164629	0.2800549121253653
ERR164630	0.27934687078047515
ERR164631	0.24977450045880456
ERR164632	0.2513151882979928
ERR164633	0.2321853498107812
ERR164634	0.30254268609021007
TCGA-38-4625-11A	0.35336523312533075
TCGA-38-4626-11A	0.3337921579140792
TCGA-38-4627-11A	0.5454808235469174
TCGA-38-4632-11A	0.8606695798467161
TCGA-44-2655-11A	0.336187848096084
TCGA-44-2657-11A	0.526267990767948
TCGA-44-2661-11A	0.4722268890438054
TCGA-44-2662-11A	0.455752053134287
TCGA-44-2665-11A	0.3581417637664944
TCGA-44-2668-11A	0.38947763828180476
TCGA-44-3396-11A	0.3118539473800926
TCGA-44-3398-11B	0.3803805940027312
TCGA-44-5645-11A	0.5292033723558992
TCGA-44-6144-11A	0.6443806385609535
TCGA-44-6145-11A	0.6887144165443456
TCGA-44-6146-11A	0.8281699613989649
TCGA-44-6147-11A	0.545358418100869
TCGA-44-6148-11A	0.47536852349384784
TCGA-44-6776-11A	0.7055549754325758
TCGA-44-6777-11A	0.7898613136387923
TCGA-44-6778-11A	0.6104822882052683
TCGA-49-4490-11A	0.6446237643504393
TCGA-49-4512-11A	0.7276340502329137
TCGA-49-6742-11A	0.5563537275034622
TCGA-49-6743-11A	0.6999253998511077
TCGA-49-6744-11A	0.7072373234686665
TCGA-49-6745-11A	0.670887059724564
TCGA-49-6761-11A	0.9852345246646675
TCGA-50-5930-11A	0.7709144440044304
TCGA-50-5931-11A	0.7493175706369647
TCGA-50-5932-11A	0.8942121761005446
TCGA-50-5933-11A	0.5663667851199389
TCGA-50-5935-11A	0.8145821491548986
TCGA-50-5936-11A	0.6989459241250809
TCGA-50-5939-11A	0.6739525643057012
TCGA-50-6595-11A	0.3965410262404513
TCGA-55-6968-11A	0.7795897545968313
TCGA-55-6969-11A	0.8102403273847992
TCGA-55-6970-11A	0.8097905347053541
TCGA-55-6971-11A	0.6483391825489457
TCGA-55-6972-11A	0.8398773694380981
TCGA-55-6975-11A	0.8954821103436106
TCGA-55-6978-11A	0.8550869447274878
TCGA-55-6979-11A	1.0227705921757044
TCGA-55-6980-11A	0.9624848377116682
TCGA-55-6981-11A	0.9954837401374153
TCGA-55-6982-11A	0.7825365640855161
TCGA-55-6983-11A	0.8584667686505156
TCGA-55-6984-11A	0.361462267728124
TCGA-55-6985-11A	0.39751667817099146
TCGA-55-6986-11A	0.30905299834066385
TCGA-73-4676-11A	0.7751063508309401
TCGA-91-6828-11A	0.679835759267528
TCGA-91-6829-11A	0.626846974050249
TCGA-91-6831-11A	1.159482819923346
TCGA-91-6835-11A	0.6892208739021835
TCGA-91-6836-11A	0.8049941210595094
TCGA-91-6847-11A	0.8642120086558922
TCGA-91-6849-11A	0.8239848733779808
